"week","age_group_small","pct_cases","pct_deaths","pct_cases_raw","pct_deaths_raw","cases_update_date"
2020-07-12,"5-9 Years",0.0177757706259279,0.000210843632724577,0.0180336251173369,7.83576241968344e-05,2020-07-12
2020-07-19,"5-9 Years",0.0177757706259279,0.000200891294913033,NA,0.000220783043862231,2020-07-12
2020-07-26,"5-9 Years",0.0177757706259279,0.000155942078460995,NA,0.000265158211065936,2020-07-12
2020-08-02,"5-9 Years",0.0177757706259279,8.33004636868332e-05,NA,0,2020-07-12
2020-08-09,"5-9 Years",0.0177757706259279,-1.75810656953151e-05,NA,0,2020-07-12
2020-03-15,"50-54 Years",0.0928468804290113,0.0400304213640411,0.0914897842107586,0.0368421052631579,2020-07-12
2020-03-22,"50-54 Years",0.0975328411211167,0.0355136962522486,0.0989897370109044,0.039047619047619,2020-07-12
2020-03-29,"50-54 Years",0.0994945533482545,0.0313674770432506,0.10141279306139,0.034458579585295,2020-07-12
2020-04-05,"50-54 Years",0.0988352805036891,0.0275433312286055,0.0986387784149149,0.0262815347424534,2020-07-12
2020-04-12,"50-54 Years",0.0950807814045037,0.0242957838124125,0.0949372738321672,0.0232291789028545,2020-07-12
2020-04-19,"50-54 Years",0.0901718555060007,0.0211859905200772,0.0903734891447557,0.0223162003903709,2020-07-12
2020-04-26,"50-54 Years",0.0853369786527862,0.0203694049623122,0.085229630654309,0.0196564885496183,2020-07-12
2020-05-03,"50-54 Years",0.0813665476663838,0.0206393602073444,0.0808999961669669,0.0202824248965641,2020-07-12
2020-05-10,"50-54 Years",0.0787765681682108,0.0215329256828398,0.0786015487234532,0.0226973684210526,2020-07-12
2020-05-17,"50-54 Years",0.0767464963301139,0.0234565790128331,0.0771579901703488,0.0228487064116985,2020-07-12
2020-05-24,"50-54 Years",0.0743469385621148,0.0257621485778613,0.0749318257929737,0.0248186015831135,2020-07-12
2020-05-31,"50-54 Years",0.0719650136727016,0.0280304680752837,0.0711128033704532,0.0293581696699737,2020-07-12
2020-06-07,"50-54 Years",0.0700561489211547,0.0302144411517288,0.0698148871784153,0.0302555448408872,2020-07-12
2020-06-14,"50-54 Years",0.0679443488190631,0.032154027989976,0.0692799452039156,0.0306149732620321,2020-07-12
2020-06-21,"50-54 Years",0.0666793426541437,0.0329530635677145,0.0662182246670733,0.0340662323561346,2020-07-12
2020-06-28,"50-54 Years",0.0664638159122841,0.0330648378392321,0.0637751875895793,0.0342289719626168,2020-07-12
2020-07-05,"50-54 Years",0.0669880362822653,0.0324903271170576,0.069719654696184,0.0313323296951449,2020-07-12
2020-07-12,"50-54 Years",0.0684114144806141,0.0311127700031522,0.0675898437798112,0.0305594734367654,2020-07-12
2020-07-19,"50-54 Years",0.0684114144806141,0.0294662725908474,NA,0.0299528996173094,2020-07-12
2020-07-26,"50-54 Years",0.0684114144806141,0.0279385575354299,NA,0.0275764539508573,2020-07-12
2020-08-02,"50-54 Years",0.0684114144806141,0.0263760494669143,NA,0.0239823288103503,2020-07-12
2020-08-09,"50-54 Years",0.0684114144806141,0.024731913422493,NA,0.0263736263736264,2020-07-12
2020-03-15,"55-59 Years",0.0928468804290113,0.0652043834599966,0.0914897842107586,0.0578947368421053,2020-07-12
2020-03-22,"55-59 Years",0.0975328411211167,0.0667194859925267,0.0989897370109044,0.0736507936507936,2020-07-12
2020-03-29,"55-59 Years",0.0994945533482545,0.0665732876305416,0.10141279306139,0.0732244816187519,2020-07-12
2020-04-05,"55-59 Years",0.0988352805036891,0.0647513096605225,0.0986387784149149,0.0671914708981591,2020-07-12
2020-04-12,"55-59 Years",0.0950807814045037,0.0619866018281119,0.0949372738321672,0.0591448373076471,2020-07-12
2020-04-19,"55-59 Years",0.0901718555060007,0.0566846345100997,0.0903734891447557,0.0566363044892648,2020-07-12
2020-04-26,"55-59 Years",0.0853369786527862,0.0551757674453559,0.085229630654309,0.0530916030534351,2020-07-12
2020-05-03,"55-59 Years",0.0813665476663838,0.0550066102702938,0.0808999961669669,0.0567548120165497,2020-07-12
2020-05-10,"55-59 Years",0.0787765681682108,0.055852276822465,0.0786015487234532,0.0545504385964912,2020-07-12
2020-05-17,"55-59 Years",0.0767464963301139,0.056974315622737,0.0771579901703488,0.0595472440944882,2020-07-12
2020-05-24,"55-59 Years",0.0743469385621148,0.0587707786815344,0.0749318257929737,0.0573878627968338,2020-07-12
2020-05-31,"55-59 Years",0.0719650136727016,0.0616582641244518,0.0711128033704532,0.0581089289329824,2020-07-12
2020-06-07,"55-59 Years",0.0700561489211547,0.064703775250763,0.0698148871784153,0.0688283510125362,2020-07-12
2020-06-14,"55-59 Years",0.0679443488190631,0.0676412296972995,0.0692799452039156,0.0668449197860963,2020-07-12
2020-06-21,"55-59 Years",0.0666793426541437,0.0694809010526285,0.0662182246670733,0.0703040173724213,2020-07-12
2020-06-28,"55-59 Years",0.0664638159122841,0.0705237556150604,0.0637751875895793,0.0686915887850467,2020-07-12
2020-07-05,"55-59 Years",0.0669880362822653,0.0706459754202894,0.069719654696184,0.0723560406473466,2020-07-12
2020-07-12,"55-59 Years",0.0684114144806141,0.070218363543785,0.0675898437798112,0.0706785770255446,2020-07-12
2020-07-19,"55-59 Years",0.0684114144806141,0.0695419443203241,NA,0.0680011775095673,2020-07-12
2020-07-26,"55-59 Years",0.0684114144806141,0.0689196012290904,NA,0.0692946791585646,2020-07-12
2020-08-02,"55-59 Years",0.0684114144806141,0.0682338290485052,NA,0.0656358472704323,2020-07-12
2020-08-09,"55-59 Years",0.0684114144806141,0.0674569384902158,NA,0.0692307692307692,2020-07-12
2020-03-15,"60-64 Years",0.0740592832171692,0.0652043834599966,0.0736287012929703,0.0578947368421053,2020-07-12
2020-03-22,"60-64 Years",0.0775750504608653,0.0667194859925267,0.0782178747060081,0.0736507936507936,2020-07-12
2020-03-29,"60-64 Years",0.0788712904403675,0.0665732876305416,0.0788521479875322,0.0732244816187519,2020-07-12
2020-04-05,"60-64 Years",0.0779724331003822,0.0647513096605225,0.0786275325223014,0.0671914708981591,2020-07-12
2020-04-12,"60-64 Years",0.0747334173201097,0.0619866018281119,0.0752164687948473,0.0591448373076471,2020-07-12
2020-04-19,"60-64 Years",0.0695052830430803,0.0566846345100997,0.0692616142521625,0.0566363044892648,2020-07-12
2020-04-26,"60-64 Years",0.0639344533072275,0.0551757674453559,0.063546133628441,0.0530916030534351,2020-07-12
2020-05-03,"60-64 Years",0.0596111340946136,0.0550066102702938,0.0595691670819119,0.0567548120165497,2020-07-12
2020-05-10,"60-64 Years",0.0569538787375148,0.055852276822465,0.0564594035114621,0.0545504385964912,2020-07-12
2020-05-17,"60-64 Years",0.0548663000074931,0.056974315622737,0.0552480475895087,0.0595472440944882,2020-07-12
2020-05-24,"60-64 Years",0.0518543203370811,0.0587707786815344,0.0528449774347362,0.0573878627968338,2020-07-12
2020-05-31,"60-64 Years",0.0489022611255712,0.0616582641244518,0.0483958700081097,0.0581089289329824,2020-07-12
2020-06-07,"60-64 Years",0.0469905165560539,0.064703775250763,0.0448469206931962,0.0688283510125362,2020-07-12
2020-06-14,"60-64 Years",0.0449175978385907,0.0676412296972995,0.0481570535688804,0.0668449197860963,2020-07-12
2020-06-21,"60-64 Years",0.0432032303104695,0.0694809010526285,0.0427460756390595,0.0703040173724213,2020-07-12
2020-06-28,"60-64 Years",0.0426017973800192,0.0705237556150604,0.039119804400978,0.0686915887850467,2020-07-12
2020-07-05,"60-64 Years",0.0426922390877809,0.0706459754202894,0.0449888881857404,0.0723560406473466,2020-07-12
2020-07-12,"60-64 Years",0.043673000994829,0.070218363543785,0.0432982531118115,0.0706785770255446,2020-07-12
2020-07-19,"60-64 Years",0.043673000994829,0.0695419443203241,NA,0.0680011775095673,2020-07-12
2020-07-26,"60-64 Years",0.043673000994829,0.0689196012290904,NA,0.0692946791585646,2020-07-12
2020-08-02,"60-64 Years",0.043673000994829,0.0682338290485052,NA,0.0656358472704323,2020-07-12
2020-08-09,"60-64 Years",0.043673000994829,0.0674569384902158,NA,0.0692307692307692,2020-07-12
2020-03-15,"65-69 Years",0.0740592832171692,0.121910035288677,0.0736287012929703,0.12280701754386,2020-07-12
2020-03-22,"65-69 Years",0.0775750504608653,0.116982314591789,0.0782178747060081,0.112539682539683,2020-07-12
2020-03-29,"65-69 Years",0.0788712904403675,0.112437620156321,0.0788521479875322,0.116297706100371,2020-07-12
2020-04-05,"65-69 Years",0.0779724331003822,0.108442904302442,0.0786275325223014,0.111820492158929,2020-07-12
2020-04-12,"65-69 Years",0.0747334173201097,0.105055922763904,0.0752164687948473,0.103988018324915,2020-07-12
2020-04-19,"65-69 Years",0.0695052830430803,0.1015510088322,0.0692616142521625,0.0987638256343526,2020-07-12
2020-04-26,"65-69 Years",0.0639344533072275,0.0997309001816424,0.063546133628441,0.0994656488549618,2020-07-12
2020-05-03,"65-69 Years",0.0596111340946136,0.0991660893988934,0.0595691670819119,0.102266594711279,2020-07-12
2020-05-10,"65-69 Years",0.0569538787375148,0.100441940414551,0.0564594035114621,0.0980263157894737,2020-07-12
2020-05-17,"65-69 Years",0.0548663000074931,0.101943256727942,0.0552480475895087,0.101096737907762,2020-07-12
2020-05-24,"65-69 Years",0.0518543203370811,0.103322609488136,0.0528449774347362,0.104551451187335,2020-07-12
2020-05-31,"65-69 Years",0.0489022611255712,0.103389272448302,0.0483958700081097,0.10629682121887,2020-07-12
2020-06-07,"65-69 Years",0.0469905165560539,0.103392546873141,0.0448469206931962,0.102820636451302,2020-07-12
2020-06-14,"65-69 Years",0.0449175978385907,0.103087231227108,0.0481570535688804,0.1,2020-07-12
2020-06-21,"65-69 Years",0.0432032303104695,0.104755715202974,0.0427460756390595,0.105456026058632,2020-07-12
2020-06-28,"65-69 Years",0.0426017973800192,0.107224806778976,0.039119804400978,0.107009345794393,2020-07-12
2020-07-05,"65-69 Years",0.0426922390877809,0.111135110223812,0.0449888881857404,0.110745201354912,2020-07-12
2020-07-12,"65-69 Years",0.043673000994829,0.11363770764326,0.0432982531118115,0.11361855508541,2020-07-12
2020-07-19,"65-69 Years",0.043673000994829,0.114420953687351,NA,0.117677362378569,2020-07-12
2020-07-26,"65-69 Years",0.043673000994829,0.112561309904545,NA,0.112780625773378,2020-07-12
2020-08-02,"65-69 Years",0.043673000994829,0.108439729264476,NA,0.112496055538025,2020-07-12
2020-08-09,"65-69 Years",0.043673000994829,0.102162683004108,NA,0.0989010989010989,2020-07-12
2020-03-15,"70-74 Years",0.0389967336417039,0.121910035288677,0.038689819513702,0.12280701754386,2020-07-12
2020-03-22,"70-74 Years",0.0433651703050684,0.116982314591789,0.0435963224289074,0.112539682539683,2020-07-12
2020-03-29,"70-74 Years",0.0458945287922003,0.112437620156321,0.0464968152866242,0.116297706100371,2020-07-12
2020-04-05,"70-74 Years",0.0466215799193548,0.108442904302442,0.0466177392241506,0.111820492158929,2020-07-12
2020-04-12,"70-74 Years",0.0453809957070134,0.105055922763904,0.0459648568662322,0.103988018324915,2020-07-12
2020-04-19,"70-74 Years",0.0426580499688929,0.1015510088322,0.0421235034656585,0.0987638256343526,2020-07-12
2020-04-26,"70-74 Years",0.0393399793712145,0.0997309001816424,0.0395594134735095,0.0994656488549618,2020-07-12
2020-05-03,"70-74 Years",0.0363781177868339,0.0991660893988934,0.0361531680018399,0.102266594711279,2020-07-12
2020-05-10,"70-74 Years",0.0341700375150003,0.100441940414551,0.0338495744843978,0.0980263157894737,2020-07-12
2020-05-17,"70-74 Years",0.0322792167751812,0.101943256727942,0.0325507785783589,0.101096737907762,2020-07-12
2020-05-24,"70-74 Years",0.0300074545888979,0.103322609488136,0.0304870269666863,0.104551451187335,2020-07-12
2020-05-31,"70-74 Years",0.0277022349910087,0.103389272448302,0.0275777834919002,0.10629682121887,2020-07-12
2020-06-07,"70-74 Years",0.0262695103213598,0.103392546873141,0.0248861787879063,0.102820636451302,2020-07-12
2020-06-14,"70-74 Years",0.0248629032245677,0.103087231227108,0.0264419646679414,0.1,2020-07-12
2020-06-21,"70-74 Years",0.0233942149960947,0.104755715202974,0.0240080293224223,0.105456026058632,2020-07-12
2020-06-28,"70-74 Years",0.0228403666349718,0.107224806778976,0.0201974959952786,0.107009345794393,2020-07-12
2020-07-05,"70-74 Years",0.0228633840501853,0.111135110223812,0.0236958973767184,0.110745201354912,2020-07-12
2020-07-12,"70-74 Years",0.0235850085845532,0.11363770764326,0.0237535582639488,0.11361855508541,2020-07-12
2020-07-19,"70-74 Years",0.0235850085845532,0.114420953687351,NA,0.117677362378569,2020-07-12
2020-07-26,"70-74 Years",0.0235850085845532,0.112561309904545,NA,0.112780625773378,2020-07-12
2020-08-02,"70-74 Years",0.0235850085845532,0.108439729264476,NA,0.112496055538025,2020-07-12
2020-08-09,"70-74 Years",0.0235850085845532,0.102162683004108,NA,0.0989010989010989,2020-07-12
2020-03-15,"75-79 Years",0.0389967336417039,0.133734467254018,0.038689819513702,0.135964912280702,2020-07-12
2020-03-22,"75-79 Years",0.0433651703050684,0.134529530337937,0.0435963224289074,0.131746031746032,2020-07-12
2020-03-29,"75-79 Years",0.0458945287922003,0.13503000340958,0.0464968152866242,0.133426825603526,2020-07-12
2020-04-05,"75-79 Years",0.0466215799193548,0.135263461054718,0.0466177392241506,0.13624248434885,2020-07-12
2020-04-12,"75-79 Years",0.0453809957070134,0.13509785242819,0.0459648568662322,0.135204980617879,2020-07-12
2020-04-19,"75-79 Years",0.0426580499688929,0.134684178507444,0.0421235034656585,0.135556278464541,2020-07-12
2020-04-26,"75-79 Years",0.0393399793712145,0.132716775315243,0.0395594134735095,0.132671755725191,2020-07-12
2020-05-03,"75-79 Years",0.0363781177868339,0.130464296984455,0.0361531680018399,0.130149307429394,2020-07-12
2020-05-10,"75-79 Years",0.0341700375150003,0.128525610844102,0.0338495744843978,0.127247807017544,2020-07-12
2020-05-17,"75-79 Years",0.0322792167751812,0.127420671166127,0.0325507785783589,0.128796400449944,2020-07-12
2020-05-24,"75-79 Years",0.0300074545888979,0.126692782679478,0.0304870269666863,0.12565963060686,2020-07-12
2020-05-31,"75-79 Years",0.0277022349910087,0.126152755345279,0.0275777834919002,0.126543834784369,2020-07-12
2020-06-07,"75-79 Years",0.0262695103213598,0.12572757030348,0.0248861787879063,0.12632594021215,2020-07-12
2020-06-14,"75-79 Years",0.0248629032245677,0.124979687905282,0.0264419646679414,0.125133689839572,2020-07-12
2020-06-21,"75-79 Years",0.0233942149960947,0.124981512650952,0.0240080293224223,0.125678610206298,2020-07-12
2020-06-28,"75-79 Years",0.0228403666349718,0.125637265145921,0.0201974959952786,0.122079439252336,2020-07-12
2020-07-05,"75-79 Years",0.0228633840501853,0.127461053090052,0.0236958973767184,0.130786601430184,2020-07-12
2020-07-12,"75-79 Years",0.0235850085845532,0.129631609346922,0.0237535582639488,0.129055007052186,2020-07-12
2020-07-19,"75-79 Years",0.0235850085845532,0.133065959280425,NA,0.13357374153665,2020-07-12
2020-07-26,"75-79 Years",0.0235850085845532,0.13833280460849,NA,0.137351953332155,2020-07-12
2020-08-02,"75-79 Years",0.0235850085845532,0.145180962137618,NA,0.140107289365731,2020-07-12
2020-08-09,"75-79 Years",0.0235850085845532,0.153571278842508,NA,0.157142857142857,2020-07-12
2020-03-15,"80-84 Years",0.0207128117741504,0.133734467254018,0.0217664710295221,0.135964912280702,2020-07-12
2020-03-22,"80-84 Years",0.0313159404832692,0.134529530337937,0.030847765661749,0.131746031746032,2020-07-12
2020-03-29,"80-84 Years",0.0400377151059049,0.13503000340958,0.0371120748068844,0.133426825603526,2020-07-12
2020-04-05,"80-84 Years",0.0467225704161872,0.135263461054718,0.0467583128818186,0.13624248434885,2020-07-12
2020-04-12,"80-84 Years",0.051901717610525,0.13509785242819,0.05391291808862,0.135204980617879,2020-07-12
2020-04-19,"80-84 Years",0.0532805403248794,0.134684178507444,0.0520163831127914,0.135556278464541,2020-07-12
2020-04-26,"80-84 Years",0.050232192479952,0.132716775315243,0.0512346105962097,0.132671755725191,2020-07-12
2020-05-03,"80-84 Years",0.0458472948520365,0.130464296984455,0.0457012534018169,0.130149307429394,2020-07-12
2020-05-10,"80-84 Years",0.0420228759851492,0.128525610844102,0.0401019704055815,0.127247807017544,2020-07-12
2020-05-17,"80-84 Years",0.0388112998948121,0.127420671166127,0.040090025607991,0.128796400449944,2020-07-12
2020-05-24,"80-84 Years",0.0348050905328458,0.126692782679478,0.0353509177603776,0.12565963060686,2020-07-12
2020-05-31,"80-84 Years",0.0296225252619613,0.126152755345279,0.0305496766026465,0.126543834784369,2020-07-12
2020-06-07,"80-84 Years",0.026349368666988,0.12572757030348,0.0224870730000636,0.12632594021215,2020-07-12
2020-06-14,"80-84 Years",0.0240662759785309,0.124979687905282,0.0261315962213533,0.125133689839572,2020-07-12
2020-06-21,"80-84 Years",0.0213502841088436,0.124981512650952,0.02483701541322,0.125678610206298,2020-07-12
2020-06-28,"80-84 Years",0.0194364348620075,0.125637265145921,0.0143616684933817,0.122079439252336,2020-07-12
2020-07-05,"80-84 Years",0.0178229645250863,0.127461053090052,0.0194056575327678,0.130786601430184,2020-07-12
2020-07-12,"80-84 Years",0.0166527189473477,0.129631609346922,0.0167934795051628,0.129055007052186,2020-07-12
2020-07-19,"80-84 Years",0.0166527189473477,0.133065959280425,NA,0.13357374153665,2020-07-12
2020-07-26,"80-84 Years",0.0166527189473477,0.13833280460849,NA,0.137351953332155,2020-07-12
2020-08-02,"80-84 Years",0.0166527189473477,0.145180962137618,NA,0.140107289365731,2020-07-12
2020-08-09,"80-84 Years",0.0166527189473477,0.153571278842508,NA,0.157142857142857,2020-07-12
2020-03-15,"85+ Years",0.0207128117741504,0.225918336000941,0.0217664710295221,0.245614035087719,2020-07-12
2020-03-22,"85+ Years",0.0313159404832692,0.248809815159343,0.030847765661749,0.235555555555556,2020-07-12
2020-03-29,"85+ Years",0.0400377151059049,0.272889438776199,0.0371120748068844,0.246018230992688,2020-07-12
2020-04-05,"85+ Years",0.0467225704161872,0.297988592425273,0.0467583128818186,0.289654744932747,2020-07-12
2020-04-12,"85+ Years",0.051901717610525,0.322023830099708,0.05391291808862,0.332256548807706,2020-07-12
2020-04-19,"85+ Years",0.0532805403248794,0.350412067251938,0.0520163831127914,0.35380611581002,2020-07-12
2020-04-26,"85+ Years",0.050232192479952,0.362965522367006,0.0512346105962097,0.367480916030534,2020-07-12
2020-05-03,"85+ Years",0.0458472948520365,0.367448051021462,0.0457012534018169,0.35869760748336,2020-07-12
2020-05-10,"85+ Years",0.0420228759851492,0.364688964054224,0.0401019704055815,0.371600877192982,2020-07-12
2020-05-17,"85+ Years",0.0388112998948121,0.356109005029775,0.040090025607991,0.351659167604049,2020-07-12
2020-05-24,"85+ Years",0.0348050905328458,0.344130317585917,0.0353509177603776,0.350923482849604,2020-07-12
2020-05-31,"85+ Years",0.0296225252619613,0.331464080068387,0.0305496766026465,0.328811500303705,2020-07-12
2020-06-07,"85+ Years",0.026349368666988,0.318133583125662,0.0224870730000636,0.306412729026037,2020-07-12
2020-06-14,"85+ Years",0.0240662759785309,0.306185257446824,0.0261315962213533,0.316577540106952,2020-07-12
2020-06-21,"85+ Years",0.0213502841088436,0.293420320097409,0.02483701541322,0.293973941368078,2020-07-12
2020-06-28,"85+ Years",0.0194364348620075,0.282008845772217,0.0143616684933817,0.285981308411215,2020-07-12
2020-07-05,"85+ Years",0.0178229645250863,0.270510743551851,0.0194056575327678,0.26025592773805,2020-07-12
2020-07-12,"85+ Years",0.0166527189473477,0.267268461622918,0.0167934795051628,0.271117379721047,2020-07-12
2020-07-19,"85+ Years",0.0166527189473477,0.268066264805812,NA,0.26317338828378,2020-07-12
2020-07-26,"85+ Years",0.0166527189473477,0.271869359862343,NA,0.276471628071416,2020-07-12
2020-08-02,"85+ Years",0.0166527189473477,0.279108771280502,NA,0.290627958346482,2020-07-12
2020-08-09,"85+ Years",0.0166527189473477,0.289822077719112,NA,0.281318681318681,2020-07-12
2020-03-15,"0-4 Years",0.00385663399556324,0.00136299898264514,0.00382816292308371,NA,2020-07-12
2020-03-22,"0-4 Years",0.00353411816618365,0.000774959722647517,0.0034851400470387,NA,2020-07-12
2020-03-29,"0-4 Years",0.0035485505668591,0.00035533090487605,0.00367936034693048,NA,2020-07-12
2020-04-05,"0-4 Years",0.00391614069289636,0.000109877705135375,0.00414399428333792,NA,2020-07-12
2020-04-12,"0-4 Years",0.00459419104584291,4.23013238548542e-07,0.00461777207089053,NA,2020-07-12
2020-04-19,"0-4 Years",0.00575489546656982,9.41971729964131e-05,0.00545912814343816,NA,2020-07-12
2020-04-26,"0-4 Years",0.00766869121397618,0.000122258175481282,0.00770161848111772,NA,2020-07-12
2020-05-03,"0-4 Years",0.0100658715767561,0.000151536432068999,0.010107708229522,NA,2020-07-12
2020-05-10,"0-4 Years",0.0124248741450712,0.000158470183322934,0.0126504638503412,NA,2020-07-12
2020-05-17,"0-4 Years",0.0146393740701368,0.000172850342232578,0.0144541998695742,NA,2020-07-12
2020-05-24,"0-4 Years",0.0169611528785424,0.000190271192106017,0.016720621302247,NA,2020-07-12
2020-05-31,"0-4 Years",0.0189421935668262,0.000258863573613266,0.0190131930296497,NA,2020-07-12
2020-06-07,"0-4 Years",0.0198900976865524,0.000358916323633274,0.0206559373324488,NA,2020-07-12
2020-06-14,"0-4 Years",0.0198222954480318,0.000496278937592964,0.0192606809555067,NA,2020-07-12
2020-06-21,"0-4 Years",0.019352624298233,0.000590861039011403,0.0190844440760062,NA,2020-07-12
2020-06-28,"0-4 Years",0.0188923747734304,0.000626764928643553,0.0188906921844701,NA,2020-07-12
2020-07-05,"0-4 Years",0.018361427226553,0.000470589855826598,0.0179668916328225,NA,2020-07-12
2020-07-12,"0-4 Years",0.0177757706259269,0.000321850482132957,0.0180336251173369,NA,2020-07-12
2020-07-19,"0-4 Years",0.0177757706259269,0.000190829621093069,NA,NA,2020-07-12
2020-07-26,"0-4 Years",0.0177757706259269,0.000115523997751832,NA,NA,2020-07-12
2020-08-02,"0-4 Years",0.0177757706259269,7.78387860982388e-05,NA,NA,2020-07-12
2020-08-09,"0-4 Years",0.0177757706259269,7.18937357453431e-05,NA,NA,2020-07-12
