start.date,start.middate,state,window,b1
2020-03-24,2020-04-02,OR,20,0.122221578
2020-03-25,2020-04-03,OR,20,0.091570531
2020-03-26,2020-04-04,OR,20,0.054717427
2020-03-27,2020-04-05,OR,20,0.060671263
2020-03-28,2020-04-06,OR,20,0.053202576
2020-03-29,2020-04-07,OR,20,0.057391782
2020-03-30,2020-04-08,OR,20,0.051754477
2020-03-31,2020-04-09,OR,20,0.057902522
2020-04-01,2020-04-10,OR,20,0.024754885
2020-04-02,2020-04-11,OR,20,0.017130488
2020-04-03,2020-04-12,OR,20,0
2020-03-06,2020-03-15,PA,20,1.079641278
2020-03-07,2020-03-16,PA,20,0.57700559
2020-03-08,2020-03-17,PA,20,0.355972366
2020-03-09,2020-03-18,PA,20,0.277770667
2020-03-10,2020-03-19,PA,20,0.39306301
2020-03-11,2020-03-20,PA,20,0.426544795
2020-03-12,2020-03-21,PA,20,0.440332683
2020-03-13,2020-03-22,PA,20,0.486993779
2020-03-14,2020-03-23,PA,20,0.568890536
2020-03-15,2020-03-24,PA,20,0.602283609
2020-03-16,2020-03-25,PA,20,0.642746475
2020-03-17,2020-03-26,PA,20,0.655036535
2020-03-18,2020-03-27,PA,20,0.634279246
2020-03-19,2020-03-28,PA,20,0.595713373
2020-03-20,2020-03-29,PA,20,0.573261925
2020-03-21,2020-03-30,PA,20,0.548396019
2020-03-22,2020-03-31,PA,20,0.509073381
2020-03-23,2020-04-01,PA,20,0.461458615
2020-03-24,2020-04-02,PA,20,0.407154089
2020-03-25,2020-04-03,PA,20,0.359922382
2020-03-26,2020-04-04,PA,20,0.321628005
2020-03-27,2020-04-05,PA,20,0.283757224
2020-03-28,2020-04-06,PA,20,0.240510165
2020-03-29,2020-04-07,PA,20,0.194212594
2020-03-30,2020-04-08,PA,20,0.140794751
2020-03-31,2020-04-09,PA,20,0.085192678
2020-04-01,2020-04-10,PA,20,0.038353062
2020-04-02,2020-04-11,PA,20,0.00730784
2020-04-03,2020-04-12,PA,20,0
2020-03-01,2020-03-10,RI,20,1.052339733
2020-03-02,2020-03-11,RI,20,0.746704888
2020-03-03,2020-03-12,RI,20,0.606492763
2020-03-04,2020-03-13,RI,20,0.536674583
2020-03-05,2020-03-14,RI,20,0.516522496
2020-03-06,2020-03-15,RI,20,0.524167176
2020-03-07,2020-03-16,RI,20,0.532483609
2020-03-08,2020-03-17,RI,20,0.560681284
2020-03-09,2020-03-18,RI,20,0.587618505
2020-03-10,2020-03-19,RI,20,0.593804966
2020-03-11,2020-03-20,RI,20,0.600438857
2020-03-12,2020-03-21,RI,20,0.59070811
2020-03-13,2020-03-22,RI,20,0.591611749
2020-03-14,2020-03-23,RI,20,0.591635521
2020-03-15,2020-03-24,RI,20,0.611740259
2020-03-16,2020-03-25,RI,20,0.632617091
2020-03-17,2020-03-26,RI,20,0.647858253
2020-03-18,2020-03-27,RI,20,0.648467695
2020-03-19,2020-03-28,RI,20,0.639262046
2020-03-20,2020-03-29,RI,20,0.538753914
2020-03-21,2020-03-30,RI,20,0.475182035
2020-03-22,2020-03-31,RI,20,0.422771631
2020-03-23,2020-04-01,RI,20,0.414129353
2020-03-24,2020-04-02,RI,20,0.405884509
2020-03-25,2020-04-03,RI,20,0.447169597
2020-03-26,2020-04-04,RI,20,0.492577027
2020-03-27,2020-04-05,RI,20,0.524573186
2020-03-28,2020-04-06,RI,20,0.526776026
2020-03-29,2020-04-07,RI,20,0.493408761
2020-03-30,2020-04-08,RI,20,0.495576846
2020-03-31,2020-04-09,RI,20,0.435225084
2020-04-01,2020-04-10,RI,20,0.365004639
2020-04-02,2020-04-11,RI,20,0.299599701
2020-04-03,2020-04-12,RI,20,0.231598535
2020-03-06,2020-03-15,SC,20,1.130050735
2020-03-07,2020-03-16,SC,20,0.59310395
2020-03-08,2020-03-17,SC,20,0.376810173
2020-03-09,2020-03-18,SC,20,0.354247053
2020-03-10,2020-03-19,SC,20,0.382824664
2020-03-11,2020-03-20,SC,20,0.408131924
2020-03-12,2020-03-21,SC,20,0.420625541
2020-03-13,2020-03-22,SC,20,0.444897746
2020-03-14,2020-03-23,SC,20,0.459660312
2020-03-15,2020-03-24,SC,20,0.471024612
2020-03-16,2020-03-25,SC,20,0.486512621
2020-03-17,2020-03-26,SC,20,0.496115742
2020-03-18,2020-03-27,SC,20,0.503020238
2020-03-19,2020-03-28,SC,20,0.508267544
2020-03-20,2020-03-29,SC,20,0.499691664
2020-03-21,2020-03-30,SC,20,0.457132654
2020-03-22,2020-03-31,SC,20,0.371954085
2020-03-23,2020-04-01,SC,20,0.329871792
2020-03-24,2020-04-02,SC,20,0.255354136
2020-03-25,2020-04-03,SC,20,0.21121879
2020-03-26,2020-04-04,SC,20,0.157449126
2020-03-27,2020-04-05,SC,20,0.135127101
2020-03-28,2020-04-06,SC,20,0.122801725
2020-03-29,2020-04-07,SC,20,0.098820341
2020-03-30,2020-04-08,SC,20,0.075321226
2020-03-31,2020-04-09,SC,20,0.047160428
2020-04-01,2020-04-10,SC,20,0.036276447
2020-04-02,2020-04-11,SC,20,0.052215762
2020-04-03,2020-04-12,SC,20,0.048257213
2020-03-09,2020-03-18,SD,20,0.365478541
2020-03-10,2020-03-19,SD,20,0.855525072
2020-03-11,2020-03-20,SD,20,0.736388884
2020-03-12,2020-03-21,SD,20,0.678890653
2020-03-13,2020-03-22,SD,20,0.659439223
2020-03-14,2020-03-23,SD,20,0.664531316
2020-03-15,2020-03-24,SD,20,0.66903365
2020-03-16,2020-03-25,SD,20,0.660494519
2020-03-17,2020-03-26,SD,20,0.606808314
2020-03-18,2020-03-27,SD,20,0.543075033
2020-03-19,2020-03-28,SD,20,0.545258813
2020-03-20,2020-03-29,SD,20,0.525690224
2020-03-21,2020-03-30,SD,20,0.501751291
2020-03-22,2020-03-31,SD,20,0.510499246
2020-03-23,2020-04-01,SD,20,0.497775862
2020-03-24,2020-04-02,SD,20,0.477394609
2020-03-25,2020-04-03,SD,20,0.510535733
2020-03-26,2020-04-04,SD,20,0.523019949
2020-03-27,2020-04-05,SD,20,0.558652235
2020-03-28,2020-04-06,SD,20,0.573168697
2020-03-29,2020-04-07,SD,20,0.605387623
2020-03-30,2020-04-08,SD,20,0.587883603
2020-03-31,2020-04-09,SD,20,0.53992888
2020-04-01,2020-04-10,SD,20,0.527674089
2020-04-02,2020-04-11,SD,20,0.497023207
2020-04-03,2020-04-12,SD,20,0.4236586
2020-03-05,2020-03-14,TN,20,1.294746521
2020-03-06,2020-03-15,TN,20,0.5221103
2020-03-07,2020-03-16,TN,20,0.270720801
2020-03-08,2020-03-17,TN,20,0.329918177
2020-03-09,2020-03-18,TN,20,0.310135639
2020-03-10,2020-03-19,TN,20,0.322946543
2020-03-11,2020-03-20,TN,20,0.36544303
2020-03-12,2020-03-21,TN,20,0.40630623
2020-03-13,2020-03-22,TN,20,0.441950852
2020-03-14,2020-03-23,TN,20,0.462473938
2020-03-15,2020-03-24,TN,20,0.481453291
2020-03-16,2020-03-25,TN,20,0.487688377
2020-03-17,2020-03-26,TN,20,0.498534106
2020-03-18,2020-03-27,TN,20,0.468674188
2020-03-19,2020-03-28,TN,20,0.432448343
2020-03-20,2020-03-29,TN,20,0.377361586
2020-03-21,2020-03-30,TN,20,0.326597038
2020-03-22,2020-03-31,TN,20,0.262984948
2020-03-23,2020-04-01,TN,20,0.201394839
2020-03-24,2020-04-02,TN,20,0.138712608
2020-03-25,2020-04-03,TN,20,0.105642049
2020-03-26,2020-04-04,TN,20,0.091955617
2020-03-27,2020-04-05,TN,20,0.091147245
2020-03-28,2020-04-06,TN,20,0.069626492
2020-03-29,2020-04-07,TN,20,0.053241091
2020-03-30,2020-04-08,TN,20,0.04484038
2020-03-31,2020-04-09,TN,20,0.068233008
2020-04-01,2020-04-10,TN,20,0.106318212
2020-04-02,2020-04-11,TN,20,0.083315642
2020-04-03,2020-04-12,TN,20,0.075359501
2020-03-05,2020-03-14,TX,20,1.239090442
2020-03-06,2020-03-15,TX,20,0.558078272
2020-03-07,2020-03-16,TX,20,0.292577469
2020-03-08,2020-03-17,TX,20,0.2452781
2020-03-09,2020-03-18,TX,20,0.359146032
2020-03-10,2020-03-19,TX,20,0.369472975
2020-03-11,2020-03-20,TX,20,0.392197861
2020-03-12,2020-03-21,TX,20,0.478876497
2020-03-13,2020-03-22,TX,20,0.556053217
2020-03-14,2020-03-23,TX,20,0.579763478
2020-03-15,2020-03-24,TX,20,0.607579189
2020-03-16,2020-03-25,TX,20,0.579968375
2020-03-17,2020-03-26,TX,20,0.511632964
2020-03-18,2020-03-27,TX,20,0.470491993
2020-03-19,2020-03-28,TX,20,0.465385029
2020-03-20,2020-03-29,TX,20,0.436368074
2020-03-21,2020-03-30,TX,20,0.386504255
2020-03-22,2020-03-31,TX,20,0.327585373
2020-03-23,2020-04-01,TX,20,0.316019929
2020-03-24,2020-04-02,TX,20,0.282999138
2020-03-25,2020-04-03,TX,20,0.278547368
2020-03-26,2020-04-04,TX,20,0.287717112
2020-03-27,2020-04-05,TX,20,0.28913359
2020-03-28,2020-04-06,TX,20,0.269400788
2020-03-29,2020-04-07,TX,20,0.23772961
2020-03-30,2020-04-08,TX,20,0.182688875
2020-03-31,2020-04-09,TX,20,0.123717298
2020-04-01,2020-04-10,TX,20,0.077088873
2020-04-02,2020-04-11,TX,20,0.047620816
2020-04-03,2020-04-12,TX,20,0.042007423
2020-03-07,2020-03-16,UT,20,0.941428221
2020-03-08,2020-03-17,UT,20,0.575970838
2020-03-09,2020-03-18,UT,20,0.428214976
2020-03-10,2020-03-19,UT,20,0.388013114
2020-03-11,2020-03-20,UT,20,0.390002914
2020-03-12,2020-03-21,UT,20,0.397785916
2020-03-13,2020-03-22,UT,20,0.416189583
2020-03-14,2020-03-23,UT,20,0.424884622
2020-03-15,2020-03-24,UT,20,0.445091414
2020-03-16,2020-03-25,UT,20,0.452634707
2020-03-17,2020-03-26,UT,20,0.453410819
2020-03-18,2020-03-27,UT,20,0.421769243
2020-03-19,2020-03-28,UT,20,0.3601062
2020-03-20,2020-03-29,UT,20,0.335884368
2020-03-21,2020-03-30,UT,20,0.31518191
2020-03-22,2020-03-31,UT,20,0.313119068
2020-03-23,2020-04-01,UT,20,0.317389009
2020-03-24,2020-04-02,UT,20,0.264398679
2020-03-25,2020-04-03,UT,20,0.19843848
2020-03-26,2020-04-04,UT,20,0.140234722
2020-03-27,2020-04-05,UT,20,0.096008264
2020-03-28,2020-04-06,UT,20,0.090880878
2020-03-29,2020-04-07,UT,20,0.087058472
2020-03-30,2020-04-08,UT,20,0.069774198
2020-03-31,2020-04-09,UT,20,0.040272613
2020-04-01,2020-04-10,UT,20,0.03041517
2020-04-02,2020-04-11,UT,20,0.006590585
2020-04-03,2020-04-12,UT,20,0.053460562
2020-03-08,2020-03-17,VA,20,0.757027114
2020-03-09,2020-03-18,VA,20,0.622492364
2020-03-10,2020-03-19,VA,20,0.514635412
2020-03-11,2020-03-20,VA,20,0.466264823
2020-03-12,2020-03-21,VA,20,0.463326189
2020-03-13,2020-03-22,VA,20,0.44980142
2020-03-14,2020-03-23,VA,20,0.485270718
2020-03-15,2020-03-24,VA,20,0.517207437
2020-03-16,2020-03-25,VA,20,0.542637113
2020-03-17,2020-03-26,VA,20,0.555740764
2020-03-18,2020-03-27,VA,20,0.566143015
2020-03-19,2020-03-28,VA,20,0.567940745
2020-03-20,2020-03-29,VA,20,0.531672473
2020-03-21,2020-03-30,VA,20,0.499609516
2020-03-22,2020-03-31,VA,20,0.472810992
2020-03-23,2020-04-01,VA,20,0.414295863
2020-03-24,2020-04-02,VA,20,0.370895329
2020-03-25,2020-04-03,VA,20,0.341463578
2020-03-26,2020-04-04,VA,20,0.285916907
2020-03-27,2020-04-05,VA,20,0.300972641
2020-03-28,2020-04-06,VA,20,0.286960317
2020-03-29,2020-04-07,VA,20,0.265733456
2020-03-30,2020-04-08,VA,20,0.227326519
2020-03-31,2020-04-09,VA,20,0.200052756
2020-04-01,2020-04-10,VA,20,0.170756028
2020-04-02,2020-04-11,VA,20,0.145071646
2020-04-03,2020-04-12,VA,20,0.144641857
2020-03-08,2020-03-17,VT,20,1.070142295
2020-03-09,2020-03-18,VT,20,0.595248094
2020-03-10,2020-03-19,VT,20,0.42548324
2020-03-11,2020-03-20,VT,20,0.390601754
2020-03-12,2020-03-21,VT,20,0.379787425
2020-03-13,2020-03-22,VT,20,0.400196697
2020-03-14,2020-03-23,VT,20,0.422388448
2020-03-15,2020-03-24,VT,20,0.446758992
2020-03-16,2020-03-25,VT,20,0.43669398
2020-03-17,2020-03-26,VT,20,0.349409764
2020-03-18,2020-03-27,VT,20,0.290746714
2020-03-19,2020-03-28,VT,20,0.245944236
2020-03-20,2020-03-29,VT,20,0.254687288
2020-03-21,2020-03-30,VT,20,0.291237823
2020-03-22,2020-03-31,VT,20,0.290710834
2020-03-23,2020-04-01,VT,20,0.313433866
2020-03-24,2020-04-02,VT,20,0.285158069
2020-03-25,2020-04-03,VT,20,0.242467433
2020-03-26,2020-04-04,VT,20,0.197712537
2020-03-27,2020-04-05,VT,20,0.139245473
2020-03-28,2020-04-06,VT,20,0.096094833
2020-03-29,2020-04-07,VT,20,0.057112694
2020-03-30,2020-04-08,VT,20,0.015192575
2020-03-31,2020-04-09,VT,20,0
2020-04-01,2020-04-10,VT,20,0
2020-04-02,2020-04-11,VT,20,0
2020-04-03,2020-04-12,VT,20,0
2020-01-22,2020-01-31,WA,20,0.394082535
2020-01-23,2020-02-01,WA,20,0.383258371
2020-01-24,2020-02-02,WA,20,0.126402716
2020-01-25,2020-02-03,WA,20,0
2020-01-26,2020-02-04,WA,20,0
2020-01-27,2020-02-05,WA,20,0
2020-01-28,2020-02-06,WA,20,0
2020-01-29,2020-02-07,WA,20,0
2020-01-30,2020-02-08,WA,20,0
2020-01-31,2020-02-09,WA,20,0
2020-02-01,2020-02-10,WA,20,0
2020-02-02,2020-02-11,WA,20,0
2020-02-03,2020-02-12,WA,20,0
2020-02-04,2020-02-13,WA,20,0
2020-02-05,2020-02-14,WA,20,0
2020-02-06,2020-02-15,WA,20,0
2020-02-07,2020-02-16,WA,20,0
2020-02-08,2020-02-17,WA,20,0
2020-02-09,2020-02-18,WA,20,0
2020-02-10,2020-02-19,WA,20,0
2020-02-11,2020-02-20,WA,20,0
2020-02-12,2020-02-21,WA,20,0
2020-02-13,2020-02-22,WA,20,0
2020-02-14,2020-02-23,WA,20,0.110122565
2020-02-15,2020-02-24,WA,20,0.557739768
2020-02-16,2020-02-25,WA,20,1.046632208
2020-02-17,2020-02-26,WA,20,1.266982338
2020-02-18,2020-02-27,WA,20,1.409050835
2020-02-19,2020-02-28,WA,20,1.143587341
2020-02-20,2020-02-29,WA,20,1.448581324
2020-02-21,2020-03-01,WA,20,1.27504241
2020-02-22,2020-03-02,WA,20,1.116493167
2020-02-23,2020-03-03,WA,20,1.041624058
2020-02-24,2020-03-04,WA,20,1.03140381
2020-02-25,2020-03-05,WA,20,1.070015081
2020-02-26,2020-03-06,WA,20,1.05984915
2020-02-27,2020-03-07,WA,20,0.972817239
2020-02-28,2020-03-08,WA,20,0.844395868
2020-02-29,2020-03-09,WA,20,0.71949097
2020-03-01,2020-03-10,WA,20,0.594439682
2020-03-02,2020-03-11,WA,20,0.492528403
2020-03-03,2020-03-12,WA,20,0.416758536
2020-03-04,2020-03-13,WA,20,0.36619975
2020-03-05,2020-03-14,WA,20,0.348808448
2020-03-06,2020-03-15,WA,20,0.316475722
2020-03-07,2020-03-16,WA,20,0.29866482
2020-03-08,2020-03-17,WA,20,0.273201387
2020-03-09,2020-03-18,WA,20,0.252273775
2020-03-10,2020-03-19,WA,20,0.256774644
2020-03-11,2020-03-20,WA,20,0.26449096
2020-03-12,2020-03-21,WA,20,0.291377079
2020-03-13,2020-03-22,WA,20,0.350559147
2020-03-14,2020-03-23,WA,20,0.391450465
2020-03-15,2020-03-24,WA,20,0.41524518
2020-03-16,2020-03-25,WA,20,0.391972315
2020-03-17,2020-03-26,WA,20,0.323671195
2020-03-18,2020-03-27,WA,20,0.257691821
2020-03-19,2020-03-28,WA,20,0.19058073
2020-03-20,2020-03-29,WA,20,0.124552857
2020-03-21,2020-03-30,WA,20,0.083723241
2020-03-22,2020-03-31,WA,20,0.039539705
2020-03-23,2020-04-01,WA,20,0
2020-03-24,2020-04-02,WA,20,0
2020-03-25,2020-04-03,WA,20,0
2020-03-26,2020-04-04,WA,20,0
2020-03-27,2020-04-05,WA,20,0
2020-03-28,2020-04-06,WA,20,0
2020-03-29,2020-04-07,WA,20,0
2020-03-30,2020-04-08,WA,20,0
2020-03-31,2020-04-09,WA,20,0
2020-04-01,2020-04-10,WA,20,0
2020-04-02,2020-04-11,WA,20,0
2020-04-03,2020-04-12,WA,20,0
2020-03-09,2020-03-18,WI,20,0.764078369
2020-03-10,2020-03-19,WI,20,0.668489043
2020-03-11,2020-03-20,WI,20,0.497188794
2020-03-12,2020-03-21,WI,20,0.435615668
2020-03-13,2020-03-22,WI,20,0.402012789
2020-03-14,2020-03-23,WI,20,0.396055516
2020-03-15,2020-03-24,WI,20,0.399854052
2020-03-16,2020-03-25,WI,20,0.400606322
2020-03-17,2020-03-26,WI,20,0.395028598
2020-03-18,2020-03-27,WI,20,0.357831866
2020-03-19,2020-03-28,WI,20,0.340562637
2020-03-20,2020-03-29,WI,20,0.331215183
2020-03-21,2020-03-30,WI,20,0.332273047
2020-03-22,2020-03-31,WI,20,0.33175175
2020-03-23,2020-04-01,WI,20,0.273823629
2020-03-24,2020-04-02,WI,20,0.218900947
2020-03-25,2020-04-03,WI,20,0.197716514
2020-03-26,2020-04-04,WI,20,0.173073791
2020-03-27,2020-04-05,WI,20,0.155975283
2020-03-28,2020-04-06,WI,20,0.145393038
2020-03-29,2020-04-07,WI,20,0.124181008
2020-03-30,2020-04-08,WI,20,0.094789196
2020-03-31,2020-04-09,WI,20,0.071264428
2020-04-01,2020-04-10,WI,20,0.07509725
2020-04-02,2020-04-11,WI,20,0.085024854
2020-04-03,2020-04-12,WI,20,0.1120461
2020-03-17,2020-03-26,WV,20,0.454338378
2020-03-18,2020-03-27,WV,20,0.396537233
2020-03-19,2020-03-28,WV,20,0.353877027
2020-03-20,2020-03-29,WV,20,0.338655602
2020-03-21,2020-03-30,WV,20,0.334925626
2020-03-22,2020-03-31,WV,20,0.33530836
2020-03-23,2020-04-01,WV,20,0.335255248
2020-03-24,2020-04-02,WV,20,0.381188187
2020-03-25,2020-04-03,WV,20,0.388269352
2020-03-26,2020-04-04,WV,20,0.34370806
2020-03-27,2020-04-05,WV,20,0.388472483
2020-03-28,2020-04-06,WV,20,0.316679554
2020-03-29,2020-04-07,WV,20,0.214116928
2020-03-30,2020-04-08,WV,20,0.131025425
2020-03-31,2020-04-09,WV,20,0.051873752
2020-04-01,2020-04-10,WV,20,0.009223518
2020-04-02,2020-04-11,WV,20,0
2020-04-03,2020-04-12,WV,20,0
2020-03-12,2020-03-21,WY,20,0.449796441
2020-03-13,2020-03-22,WY,20,0.588174271
2020-03-14,2020-03-23,WY,20,0.487618921
2020-03-15,2020-03-24,WY,20,0.427697658
2020-03-16,2020-03-25,WY,20,0.359437163
2020-03-17,2020-03-26,WY,20,0.32588028
2020-03-18,2020-03-27,WY,20,0.319290504
2020-03-19,2020-03-28,WY,20,0.337490289
2020-03-20,2020-03-29,WY,20,0.341456442
2020-03-21,2020-03-30,WY,20,0.350854919
2020-03-22,2020-03-31,WY,20,0.324738005
2020-03-23,2020-04-01,WY,20,0.245456673
2020-03-24,2020-04-02,WY,20,0.188247415
2020-03-25,2020-04-03,WY,20,0.145730171
2020-03-26,2020-04-04,WY,20,0.079293592
2020-03-27,2020-04-05,WY,20,0.069276498
2020-03-28,2020-04-06,WY,20,0.040964974
2020-03-29,2020-04-07,WY,20,0
2020-03-30,2020-04-08,WY,20,0
2020-03-31,2020-04-09,WY,20,0
2020-04-01,2020-04-10,WY,20,0
2020-04-02,2020-04-11,WY,20,0
2020-04-03,2020-04-12,WY,20,0
